candidate_index,global_coupling,speed_mm_per_ms,mu,a_scale,b_scale,fast_ratio,fast_fraction,noise_nsig,noise_tau_ms,dorsattn_time_contrast,visual_time_contrast,default_noise_contrast,visual_noise_contrast,network_noise_mode_1,network_noise_mode_2,default_incident_weight_contrast,dorsattn_salventattn_weight_balance
1617,14.78523066457361,5.617511946707964,0.2251653854738921,1.0222839327305555,1.0348673241399229,2.578218781888485,0.1981154462508857,0.0009790238501586,1.0652345595459871,-0.2225771823115646,0.0977785446345806,-0.1905429939366877,0.3417418152280151,0.0582660992126912,-0.2598955062609165,0.0,0.0
1618,7.571095453165472,4.963460254296661,0.2901885992158204,0.6668843356966973,0.75,2.04862416523695,0.0665465666353702,0.0005125168948489,0.8139224477498866,0.0576884574629366,-0.0987765399031341,0.0024043583869934,0.2040487272664904,-0.0409440546296537,0.2603744439035654,0.0,0.0
1619,14.386174044124784,5.950251735374332,0.2315179252959787,1.0324841878265143,1.0608967496417463,2.725788775265217,0.1865440781600773,0.0015076875278244,0.8095056455149319,-0.3,-0.2103722015507519,0.0266171878762543,-0.2326168894954025,-0.2072117040604353,0.2341170018315315,0.0,0.0
1620,7.691213397756219,12.0,0.1750702926773578,0.8304877425134182,1.0758647301960738,1.865563041329384,0.3834664369374513,0.0014991116567692,0.3342196668131754,-0.274086034052074,-0.2577166247963905,0.0043817160464823,-0.1902060570381581,-0.1866949032377451,0.2099084810912609,0.0,0.0
1621,17.224138493388892,4.996425186097621,0.1891431771621108,0.7237502083927393,0.9415304035283624,2.4706335391402243,0.1340354752168059,0.000995053080514,1.0973789274295809,-0.1415279814898967,-0.2113978737741708,-0.4393126245588064,0.1393485286086797,0.2445139018911868,0.2234684636928141,0.0,0.0
1622,10.471270584352316,4.051848271116614,0.2394599592670798,0.7365042098909617,0.9891223762091248,1.6636112287044522,0.18392015196383,0.0055977098657714,1.1119458928398784,-0.2874148296117782,-0.0603477681912481,-0.4831580483354628,0.0757255122996866,-0.2799486519768834,-0.267324615271762,0.0,0.0
1623,15.419013344943522,4.888686029985547,0.1954653118986636,0.7375979240685702,0.9675761025287212,2.6215741887688635,0.1456012359261512,0.0007477786042552,1.2504577179878489,-0.2234137254729867,-0.0096836251281201,0.2159830452129245,0.2735401717945933,0.2847221733070909,-0.1842485096026212,0.0,0.0
1624,15.592847676090896,5.446967924386263,0.2013151386447251,0.7284269196540117,0.926353165794164,2.581911535084248,0.1160768642835319,0.0008044012315785,1.17359654770847,-0.2455539730936289,-0.0995014696754515,0.2641001404076815,-0.3906440216302871,0.0113538588415831,0.2012896223422139,0.0,0.0
1625,16.65133086886257,5.210800652205944,0.1944346067111939,0.7136953626424074,0.9617154512051492,2.5203441821336745,0.1326075492799281,0.0010288228523063,1.06258258107953,-0.2620098519176245,-0.1940069314353168,-0.0514936651848256,-0.1994779919274151,-0.1133614518437534,0.225469729365781,0.0,0.0
1626,17.04181535448879,5.639081725105644,0.1988933367591351,0.7385689472109079,0.9524253027923404,2.4564837028384208,0.1045110474713146,0.0009557987972705,0.9576954756191138,-0.2204076186418533,0.1530812287777662,-0.2196854907646775,0.3528386096283793,0.0447805279046297,-0.2243468234837055,0.0,0.0
1627,9.976081108301878,2.998668800666928,0.2272879831977188,0.7318304798156023,1.0043004443552344,1.732326663136482,0.233518315013498,0.0041008166157685,1.5002673812334133,-0.2513921930864453,-0.2118881608843803,0.0679838992841541,3.695344552397811e-05,-0.289359672665596,0.0683021719790995,0.0,0.0
1628,16.29581803165376,5.833573163300753,0.1935304081644863,0.7064352174401284,0.9381746010705828,2.607249600291252,0.112484434004873,0.0008902854267802,0.983615206281441,0.1233553084172308,-0.1136076026670634,0.2728877404145896,-0.3743232904188335,0.1763559933993965,-0.2534399217925965,0.0,0.0
1629,11.36764453213662,3.216606979072094,0.2414253149561583,0.7775092478990555,1.0204231395442038,1.6550461172461506,0.2414769353158772,0.0038275526829802,1.551540594270412,-0.2460321770869195,-0.2959617931880057,-0.3650779012218118,0.4122071240097284,0.0760124128442257,-0.0326985973231494,0.0,0.0
1630,16.908705800548198,5.266458877548575,0.1910780747942626,0.7202481430768967,0.9642304645702242,2.479189494609833,0.1240558586455881,0.0008706917032357,1.1477486311742584,0.093304816391319,-0.2437037114873528,-0.2254453053884208,0.2139390989206731,0.0450113185569643,0.1109390828218311,0.0,0.0
1631,15.8296282466501,5.053738175705075,0.1958972676303237,0.7353290896415711,0.9219661597665398,2.5495750116705893,0.1405715480819344,0.0011113325121952,1.0475477396243824,-0.1243536791615188,-0.1092887254357337,0.239699191339314,-0.155696607902646,0.2967208048775792,-0.1632681297529488,0.0,0.0
1632,5.970572365447879,5.244179551303387,0.3,0.674629724740982,0.7554185270704329,2.088953004717827,0.0651643723621964,0.0006300125292067,0.9769320313293804,-0.2651836825422942,-0.1028828421458601,-0.5,-0.0225366406328976,-0.1886331799831241,-0.2687972924243659,0.0,0.0
1633,7.049068256393075,4.261560220271349,0.289616038505733,0.6500000000000001,0.753761281332001,1.9793334062695505,0.0779156458191573,0.0005,0.7364935422790235,0.0003099516816437,0.2681322258934378,0.3539987128600478,-0.0413298555463552,0.1748021560218185,-0.2600128017161041,0.0,0.0
1634,8.880032112374902,11.960230363160372,0.1747007621049881,0.8407585249096156,1.0470664346795528,1.8479269824028013,0.3718302063271403,0.0013821786993981,0.2815787237336656,-0.2217460432089865,-0.0140359791107475,0.1599714997969567,0.245789205674082,0.251225001245737,-0.1684562912136316,0.0,0.0
1635,6.360495861694217,4.528674521669745,0.2881688442308455,0.6522071910500526,0.7814947635736316,2.10514170306921,0.0894834168441593,0.0005757526814339,0.8203764082919289,0.118098282482475,0.0014876303113997,0.254159590229392,-0.1441629572212696,0.204798393625766,0.0634409843087196,0.0,0.0
1636,16.03873015601188,5.424178381264209,0.1950553003147244,0.7210719422250986,0.9592287034783512,2.546841508090496,0.1035329370386898,0.0006799235666417,1.0921978057760546,0.0291355707943439,-0.1412461110949516,-0.0282340350747108,0.1057874319702386,-0.140533826040104,0.2628391264043748,0.0,0.0
1637,5.15659062627703,6.886425969004631,0.2600374034564942,1.0011692599654198,1.082959754174575,1.495185697376728,0.1272321903333067,0.0007667242199003,0.6191946876778079,-0.3,-0.1955190697833895,-0.0040919461660087,-0.1512306049279868,-0.1150028218384832,0.2355974820666015,0.0,0.0
1638,16.63155739042908,5.682064368203282,0.1896779055465013,0.710275492861867,0.9329459057841448,2.4915273512005807,0.1226665028743445,0.0011033926697621,1.245245899039182,0.1025086295306682,-0.2125450998656451,0.3107602930814028,0.464425261542201,0.1597965492978691,0.0329184364434331,0.0,0.0
1639,13.551601564250886,5.543145861104131,0.2265021057151258,1.05,1.0600525551661848,2.739831406891346,0.1790446751751005,0.0012100999117252,0.7418250357307297,-0.2512815672978758,0.2395767439417541,-0.3330501186661422,-0.347218187879771,0.35,0.0011622145567089,0.0,0.0
1640,14.615125205293298,11.324476597085596,0.2632830889757723,0.7863286257088185,1.1266786705646663,2.4061545974016187,0.3035949106700718,0.0022971238574395,0.4709292782433071,-0.3,0.2457238146029413,-0.336656794603914,-0.2907086244784295,0.3022570437360555,0.0779172704387456,0.0,0.0
1641,16.528898926600814,4.972340730577708,0.1994277525164187,0.7190934785157442,0.9473795740250498,2.5311885514855383,0.152204575240612,0.0009281057597505,1.178295695354086,0.0888054360821843,-0.2740751261897385,0.5,-0.1502901846170425,-0.1861491188574582,-0.1889315592255443,0.0,0.0
1642,16.353469769582155,11.7322157420218,0.2686604818843305,0.7971411883533002,1.1544217508230357,2.258965114355087,0.3151643401943147,0.0034870483287691,0.5633991445119255,-0.0672703370153904,-0.2207836836576461,0.3688456932641565,0.136689637247473,0.0399809582531452,0.3203729340396821,0.0,0.0
1643,6.6790174614265565,3.682768763974309,0.2253251212291419,0.7823952762484551,0.9277637316547334,2.228313583254814,0.2528220954351127,0.0095841633972424,0.8639314931049231,-0.2664631590172648,-0.2449615518003702,-0.0068996288627386,-0.0518399929255247,-0.2810254980623721,0.1178475195169448,0.0,0.0
1644,6.987743599191308,4.302074221521616,0.2207497230831533,0.7773450307697058,0.9304629033450036,2.286167490243912,0.2433287277072668,0.0115003107304008,1.170401186621755,-0.0779044158272445,0.0659807437621057,-0.5,-0.4310777496919036,-0.3338221012633293,-0.0353445428907871,0.0,0.0
1645,9.062516388781368,11.395819082483648,0.17,0.8555882243067026,1.0918592414092272,1.8365896446704864,0.4022911901585757,0.0015130040472781,0.2712227095451736,-0.1898201277069747,-0.216983339164406,0.268326734509319,0.4112586656399071,0.3426521982755512,-0.0438132411055266,0.0,0.0
1646,8.316338543780148,12.0,0.1788846977349371,0.8298130055218935,1.080882906407118,1.797840795814991,0.3741926208138466,0.0014290866208992,0.2873478391700856,0.2832499818317591,-0.1580596477612853,0.0069361827895045,0.4760130155831575,0.0347508130185306,-0.1165768745746463,0.0,0.0
1647,5.796855140663683,4.614143487438559,0.2907790979631244,0.6654491673707963,0.75,2.058102849602699,0.0956252996437251,0.0005946866783581,0.8356733519466176,0.0086871865354478,0.0033514352515339,-0.0007338257320225,-0.0722923311777412,-0.048556255672127,0.0547797322589903,0.0,0.0
1648,15.65542308434844,5.487752513960004,0.1985562067218125,0.7087176838368178,0.9686563233342022,2.4993335278630258,0.1441622247546911,0.0007547679853768,1.1883114050619483,0.0045876658670604,-0.1654649241752922,-0.5,-0.1335792448744177,-0.0504943224713206,-0.1904836763013154,0.0,0.0
1649,6.959717991128564,4.567672526463866,0.2857118230666965,0.6781422741860151,0.75,2.1470457134246828,0.0635289165377616,0.0005893231567023,0.7856229113298678,-0.0867397074736654,-0.268916076477617,0.3360373886860907,0.0967405905388295,0.1265441700816154,0.35,0.0,0.0
1650,7.633530380502343,5.057015247642994,0.2986670496966689,0.6591884904950858,0.7518906298913062,2.05904313570261,0.0917046114616095,0.0006244096827923,0.6903595648706417,-0.0110372135750949,-0.109690213792026,0.4764907389879226,0.3511861988157034,-0.35,0.0625696921236813,0.0,0.0
1651,16.32979211434722,4.7641817040741445,0.1943451556809246,0.7315522051900625,0.9454836199656128,2.465471307992935,0.1085432840324938,0.0007739531625982,1.2580300993061608,-0.1839394573308527,-0.1325886318683624,0.2428818581067025,0.3713975068740547,0.35,-0.0314578157328069,0.0,0.0
1652,7.615697143934668,12.0,0.17,0.8422915361970663,1.086139028923586,1.8519333057403564,0.4104499288462102,0.002083011217339,0.2690855427241576,-0.1821640989482403,-0.3,-0.3215271830745041,0.4103847633115947,0.1925431721955537,-0.0801389211416244,0.0,0.0
1653,11.28725478924811,3.2481836702674625,0.2349832348398864,0.7491742639243604,1.001956318616867,1.7646534242033955,0.1833048482984304,0.0046333596242618,1.534598791590889,-0.2377097478881478,-0.0287243086136877,0.2686367066949606,-0.461442232131958,-0.0081327182389795,0.2409117101356387,0.0,0.0
1654,8.069349137358367,12.0,0.1704010752789676,0.8524042693823576,1.0579969647098333,1.894879791855812,0.3992942108400166,0.0013676405479634,0.3216818662672429,0.2331715057343244,-0.1849213881120085,0.413861147928983,-0.3948998756892979,-0.1161525583136826,0.3022610884923488,0.0,0.0
1655,15.340713887996973,5.019544238597154,0.202160358717665,0.7032880481183529,0.957302222225815,2.44017865651846,0.1201412691362202,0.0009105788410156,1.0607039455179434,-0.11438181643188,0.148936331436038,0.0093534814938902,-0.0403443918004631,-0.1886014050152153,-0.2013780835103243,0.0,0.0
1656,12.050102418214085,10.556735262274742,0.247178160520643,0.8557305843830109,0.780542594594881,2.795130288720131,0.3686176072247326,0.0045075265700905,0.3818622085652402,0.2488839382007718,-0.1440924066826701,-0.1494678518548607,0.3156972533464431,-0.0150208652168512,-0.0623498340975493,0.0,0.0
1657,10.720135034583508,3.012412902340293,0.242119005376473,0.7593698244392872,1.035772069266066,1.715317741513252,0.1893607079610228,0.0047906434825337,1.5606910250399142,-0.1983740459382534,0.1601120997145771,-0.140165611449629,0.5,0.0610588342323899,-0.2333009473327547,0.0,0.0
1658,16.264728194102645,11.434892511740326,0.2647260162640363,0.7543578178733588,1.1365429357085377,2.424252051889896,0.3306020939722657,0.0022476869047121,0.4946173653877616,-0.2352713823169469,-0.1586389026381075,0.1290265707671642,-0.0794802195206284,-0.2598879402969032,0.0375831943973899,0.0,0.0
1659,13.895935799628496,6.063566705584526,0.2248282717086374,1.05,1.042231550289318,2.619345545113087,0.1623260258883237,0.0012353364458441,0.8187401436426829,-0.2743128527328372,-0.0243098775185644,0.1175639493577182,0.3610064456798136,0.194219994528219,-0.1752106335759162,0.0,0.0
1660,6.312263385988772,4.71350485868752,0.2978839028123766,0.6832918327897788,0.75,1.969767741084099,0.0744626785628497,0.0005,0.8917646139739669,-0.0979213817082345,0.155960010252893,0.4658421859703958,-0.2624725298397243,-0.1556557521559297,0.0064873871169984,0.0,0.0
1661,7.531623346693814,4.500807112082839,0.292817172768712,0.6500000000000001,0.7648388746865094,2.1003819454312325,0.0612281211093068,0.0005699788860218,0.8074522481228578,0.2353943415842949,-0.1719549956470727,-0.0103574228659272,0.4048183450847864,-0.0055852724276483,-0.1231504471302032,0.0,0.0
1662,7.070999967940152,5.271243585646152,0.2954619489282369,0.6693368140906095,0.7720740039702505,2.108707269906998,0.0930670774169266,0.0006449430693926,0.6775549856818504,0.2252898756377399,0.2109703437723219,-0.1789732766710221,-0.2915083690546453,0.0631368668023496,0.2997799792084842,0.0,0.0
1663,7.292680366970599,11.50748234950006,0.17,0.8333315116167068,1.054575470192358,1.84249814003706,0.3758683117851615,0.0015403624016771,0.3406865238049145,-0.0075350456424057,-0.2700569375418126,0.0681287518516182,-0.4319425521790981,-0.0277014004457741,-0.2139640081506222,0.0,0.0
1664,15.77319550987333,5.540709744766355,0.200244249817729,0.7311348493099212,0.9601332780830562,2.5369552676081657,0.1313817694224417,0.0008696432875964,1.1615008302405063,-0.1492255422435701,-0.2679889409914613,-0.3568458421714603,0.4087143978662789,0.0863242914658039,-0.0834062320422381,0.0,0.0
1665,14.953243038542569,5.984208660200238,0.2237967132400721,1.0331054705828429,1.03328601542674,2.599260418355465,0.1619495662860572,0.001561599426495,0.8435145831580715,-0.2732667860649526,0.1355012211352586,-0.1485542404279113,0.3313923851773143,0.1222597082201391,-0.2246419454831629,0.0,0.0
1666,7.525360001511872,5.044200421869755,0.295510800044611,0.6785598767399789,0.75,2.02765577095747,0.0866567720472812,0.0005420174606703,0.7084560107535431,0.0002479235194623,-0.1436426924429834,0.1406984920985996,0.1947979518212378,-0.1049029961526394,0.35,0.0,0.0
1667,14.217883324362337,5.576322373747826,0.217474164263159,1.0199985996335743,1.0591475496646017,2.74682020932436,0.1506089468486607,0.0009451356337061,1.0330025434154553,-0.2738465081937611,-0.2012912695147097,-0.0158624745905399,-0.2449871166050434,-0.1432332881577313,0.1347571006454527,0.0,0.0
1668,7.431634473353624,12.0,0.17,0.819524125546217,1.0742539612725377,1.892603436112404,0.4194812978059053,0.001842290728557,0.2614701131871084,-0.3,-0.2756569068878889,-0.0382764742523431,-0.2030164299532771,-0.1226581862363964,0.1117790486551821,0.0,0.0
1669,17.127195646092296,4.9271107282489535,0.2033745723411441,0.7370004578977823,0.9433424282502384,2.4436737622618674,0.1140633642300963,0.0007218779451016,1.2553573635556885,-0.0840867269709706,-0.1753911211788654,-0.3011970186792314,0.1291316382400691,0.1804889528807252,0.3215986166372895,0.0,0.0
1670,10.730571213923394,3.668452553451061,0.2291822117015719,0.7487568986564875,0.9873103579245508,1.690638388395309,0.2201801953464746,0.0045554077171544,1.4023966854023109,-0.2367226513400674,-0.10355484463647,-0.4413478226587176,0.0665193423256278,-0.2160198938883841,-0.2313327732440084,0.0,0.0
1671,15.515677897408604,4.959996355324984,0.19702149833031,0.7260586256533861,0.9691868650149552,2.594601176798344,0.1254059293866157,0.0010305915539841,1.0753295427544942,-0.2807232430279255,0.0011626757271587,0.0783802351169288,0.2611253284849226,0.2207739558592438,-0.2202391495313495,0.0,0.0
1672,15.333615785725414,5.675583784654736,0.1911716514475643,0.740853926256299,0.924770411906764,2.6089516952633858,0.1549449446611106,0.0009895613032562,0.9304487364380885,-0.188218187727034,-0.082900967080146,0.1323043450154364,-0.3803831051476299,0.0753018359635025,0.2990499742347747,0.0,0.0
1673,16.55459321144968,4.694122555479408,0.1958565327744931,0.7019612385779619,0.9635521952658892,2.493384536862373,0.107931094020605,0.0007456102083021,1.2357462948673932,-0.3,-0.2313534635268151,-0.0038888058811426,-0.1867114841938018,-0.1772904502581805,0.1277086569648236,0.0,0.0
1674,17.301325522698463,5.408323512971402,0.1936244037073105,0.7278060152679682,0.9505885651689022,2.483510730922222,0.1436024378426373,0.0007770295879901,1.224268331084946,-0.2778226061537862,0.1985212796330451,-0.087023877967149,0.3652974790520966,0.108805717241019,-0.260215678717941,0.0,0.0
1675,10.073097043558954,3.522616202384233,0.2413851180084049,0.7449005521088838,1.0058831918053328,1.7053538857698438,0.2085965627990663,0.0056575731047818,1.3113505256515727,-0.2008054839670658,-0.2205014873296022,0.0198813503980636,0.0091992582380771,-0.35,0.1041698251143097,0.0,0.0
1676,16.34161955550313,5.307575194910169,0.1989868544843048,0.7179393731951713,0.9399485137481242,2.586291276812553,0.1374878040514886,0.0008410987470205,1.1301460316238412,0.0727711746208369,-0.0952911761663854,0.2246121568605303,-0.3640177148208022,0.1123778178226202,-0.2188027374073863,0.0,0.0
1677,11.535864847935736,3.4359394814819098,0.2272473084323108,0.7652214121818542,1.0188698460683223,1.6760879883170126,0.2025255276449024,0.0061114423436836,1.2157449666269968,-0.1886181169487536,-0.3,-0.232589323092252,0.4249289833568036,0.1399715946931392,-0.067336983807385,0.0,0.0
1678,16.86318263947964,5.799835978448391,0.2014091933481395,0.7070330634117127,0.9657837644834072,2.458220865726471,0.1488283655978739,0.0009217547784089,0.99152261420779,0.1439681587703525,-0.2000290294513106,-0.1780134807527065,0.2262654715776443,-0.0189825307764113,0.0124397291708737,0.0,0.0
1679,15.661686293631792,4.832446462661028,0.194394349905476,0.7463278721570968,0.9201922406516968,2.5706065773367883,0.1018583420291542,0.0006959541713053,1.323017859768861,-0.181688743147999,-0.119561127975583,0.1077303612791001,-0.1464017956145107,0.35,-0.0647694966103881,0.0,0.0
1680,5.803951442278922,5.308123110234737,0.2939697498615831,0.6518863110989332,0.7672637221757322,2.0333766701221467,0.0530872875638306,0.0005483462575984,0.9084865855390551,-0.2023502347804606,-0.0921568529494106,-0.5,-0.0431721052154898,-0.2036526632085442,-0.30304447969608,0.0,0.0
1681,6.865138218589127,4.320811737328768,0.2889008588872849,0.6611510712355375,0.75,2.106990347325802,0.0703061483800411,0.0005,0.6808592313730071,-0.0490770664997398,0.2788065054528414,0.3644205716066062,-0.0198208853416144,0.1932515786327422,-0.2238929929379373,0.0,0.0
1682,9.055141800828276,11.939944834262132,0.1788358205832541,0.8209634783864022,1.058898961175233,1.9093626919984816,0.3679544579423964,0.0015878703858498,0.3019114042070968,-0.2846321569494903,-0.0306717218086123,0.1707450011745095,0.3115509121119976,0.2642755809817462,-0.199227466225624,0.0,0.0
1683,6.554027946032583,4.503696950897575,0.2903484343644231,0.6749533771127463,0.7696491436064243,1.9718128870129583,0.0886689199879765,0.0006621963188705,0.8742737801478243,0.1674324995018541,-0.0150959875434636,0.264839638415724,-0.2104574080370366,0.1883178754430264,0.088271300509572,0.0,0.0
1684,16.13804757423699,5.4367059245705605,0.1884656043849885,0.7435131047070027,0.9676863329708576,2.4883134725689886,0.1118609392642974,0.0007701358228756,1.021628078530067,-0.0201962447091937,-0.1305720322988927,-0.0179028081707656,0.1301089061982929,-0.1496316751204431,0.3034809660427272,0.0,0.0
1685,5.2742260702699415,6.90363647043705,0.2592917482305318,0.9817766607552768,1.074489237204194,1.625797188937664,0.1385926049761474,0.0008658755073251,0.5827866890009136,-0.2394532868787646,-0.1847928798235953,0.0063327446579933,-0.1746785654872656,-0.0945692725926637,0.1891378304921091,0.0,0.0
1686,16.54045042566955,5.628819854930043,0.1938434398647397,0.7296708818376064,0.941415997892618,2.556008511722088,0.1227895065769553,0.0009739828712482,1.3432381721293032,0.1518931045755743,-0.2291289321631193,0.3215364555455744,0.3953183147497475,0.1708630014602094,0.0533497686590999,0.0,0.0
1687,13.443289854973552,5.49458430595696,0.2287121568113565,1.031614379182458,1.0515953247863798,2.60345429033041,0.1836064271256327,0.0010716392793292,0.804727644382201,-0.3,0.2229412156865,-0.3223672384023666,-0.2786439774185419,0.3403508868683129,-0.0172734492775052,0.0,0.0
1688,14.711192995198072,11.334806338325144,0.2693929031390696,0.7575349969118834,1.121530316222459,2.254579360723495,0.3091096694767475,0.0025992136706568,0.4552117833036693,-0.2752490613162517,0.2353562587872147,-0.3470621604472398,-0.3123101724684238,0.3207216932475566,0.0318494102079421,0.0,0.0
1689,16.643386971987784,4.987353358417749,0.1996935241162777,0.7448410851657391,0.95251483489573,2.562847324311733,0.1532514031417667,0.0010492116933103,1.1459284067561772,0.0403173774182796,-0.2844948020204901,0.5,-0.1295729327760637,-0.2011530672647059,-0.1488507003840058,0.0,0.0
1690,16.248078244961796,11.677067539840936,0.2640150657996535,0.7713962627500296,1.149286889065057,2.41639972603321,0.3274778761342167,0.0030812635883309,0.5708120882398238,-0.1292591456249356,-0.2045129693560302,0.35817113019526,0.2030659182369709,0.0234849052522331,0.301406089823693,0.0,0.0
1691,6.5563189625740055,3.632303448393941,0.2226351865068078,0.8111857324391604,0.9329116611350328,2.1909829354286194,0.2620738074183464,0.0084787576555969,0.8804852133974261,-0.2179224520772695,-0.228639126252383,-0.0176566480658948,-0.117694320064038,-0.2679901452269405,0.1387638895362615,0.0,0.0
1692,6.815366032980382,4.364112947136164,0.2268290762837976,0.8057418372929097,0.9287029385901988,2.131637624382973,0.2415630552731454,0.0100197773946704,1.1516107236252189,-0.1264476779736578,0.0555612775459885,-0.5,-0.4075480045564472,-0.3134040793254971,0.0013833505660295,0.0,0.0
1693,8.872936218455434,11.453165694698692,0.17,0.8301454069018364,1.0936320678927005,1.871200036883354,0.3974934484064579,0.0013143720625651,0.2653673378330237,-0.1278304118402302,-0.2273511045947671,0.2580009819939732,0.3868446109443903,0.3335391147844493,-0.0784685618840157,0.0,0.0
1694,8.479114063456654,12.0,0.1742697572577745,0.8552526558637619,1.0791096550617367,1.95832378667593,0.3656318333558738,0.0016400859408106,0.2964004981956899,0.3,-0.1417370230592787,-0.0037412123568356,0.4073461817391217,0.0123638941626995,-0.0921844922956079,0.0,0.0
1695,5.9779465457052,4.586969187483192,0.2881196239709854,0.6500000000000001,0.75,2.0177268323898314,0.0826263359189033,0.0006846700126066,0.8566761298056215,-0.0533551840446889,0.0196219503991305,-0.0114935060217976,-0.0031035568937659,-0.0374742762017995,0.0245233954656869,0.0,0.0
1696,15.841457794234156,5.559063339978456,0.193230293072015,0.7219386371821165,0.9702160059325396,2.5263956721425056,0.104359820112586,0.0010589706738272,0.9407096825338565,0.0687781442888081,-0.1298798413909971,-0.4411198905296624,-0.1241086305491626,0.0115270217694341,-0.100598565204069,0.0,0.0
1697,6.987709452658892,4.184277166426182,0.2997443005826323,0.6672079533785582,0.75,2.1201080293655394,0.0872720775008201,0.0005,0.909580347719144,-0.1305475267879665,-0.287278438758105,0.2941558695584536,0.1092427236586809,0.0645038330517709,0.2843878388572484,0.0,0.0
1698,7.447774016410112,4.98770028911531,0.2884662852849811,0.6500000000000001,0.7536449700538069,2.086095077574253,0.0516716870479285,0.0005,0.8812086975087556,-0.0750959630794823,-0.0992664051130413,0.338303668666631,0.364083861541003,-0.2958301315512509,0.03457607768476,0.0,0.0
1699,16.302078998610376,5.1401612747460605,0.195702246851474,0.7438224770873785,0.943923943804577,2.438523421525955,0.1325243032909929,0.0009362416515714,1.0947096232215716,-0.1399996966682374,-0.17621696613729,0.2852819230034947,0.3818788415938616,0.3136427423339337,-0.0034649218022823,0.0,0.0
1700,7.501149441190064,12.0,0.1782227333869785,0.8530954980701209,1.084335453160107,1.8309998960494995,0.3863873489759862,0.001326555109305,0.3077938910937335,-0.2261062281355261,-0.2950730098374188,-0.2789540835097432,0.419722828567028,0.1304906681962311,-0.0533764959610998,0.0,0.0
1701,11.04583730995655,3.328924481570721,0.2334156607501208,0.7361803720891475,1.0035854177568106,1.7857201861739156,0.2231978472322225,0.0049867617453696,1.200676231072641,-0.1736502778083086,-0.0454762157388031,0.1306226710416376,-0.4488075606711209,0.0539387635290622,0.2141485644467174,0.0,0.0
1702,8.184175134934485,12.0,0.1758002434544265,0.8398893807381391,1.056367859132588,1.873933147072792,0.3754550554044544,0.0021477368881544,0.2766560638356666,0.2769818995669483,-0.1762621242776513,0.3721526634693146,-0.381957608833909,-0.1781278500985354,0.2116364940460771,0.0,0.0
1703,15.582409662120044,4.940909122303129,0.1879175163712352,0.7149928896129132,0.9591058044265957,2.4612321833968163,0.1597888566739857,0.0008459102195489,1.3376432995834542,-0.1785732214227318,0.1036480970978736,0.1468710298649966,-0.0299076719395816,-0.1266374015081674,-0.1107546911630779,0.0,0.0
1704,11.935344633236529,10.335443048551678,0.2524354660175741,0.8434251698255539,0.7787110035941005,2.7741970106363296,0.3473285244591534,0.0028735434943629,0.443967669937074,0.3,-0.1802505638077855,-0.0177463104017078,0.3031066079996526,-0.0769846283979713,-0.089727433571592,0.0,0.0
1705,10.478366716094316,3.54578964561224,0.228018025708571,0.770891559034586,1.0373764492683113,1.7363842688798905,0.2245849966630339,0.0051507465431267,1.2376917033967982,-0.2422107075825333,0.1780060324296355,-0.1876797373220324,0.492186847962439,0.1230343663431704,-0.2059226273503154,0.0,0.0
1706,16.37920770123601,11.65422551482916,0.2748582924712449,0.7653273085206748,1.1349385492689907,2.403305641710758,0.309558537043631,0.0035261365929299,0.4324554431209819,-0.2993573197647929,-0.1693333869762718,-0.0035444795899093,-0.0898729132674634,-0.3219596623908727,0.1290690568871796,0.0,0.0
1707,14.1374258402735,5.53756909482181,0.2234025602973997,1.0389605736285448,1.0440631477274,2.6403989403843884,0.197326775714755,0.0011487836702717,1.0463410548511285,-0.2303969905525446,0.0189431363157927,0.1655924152955412,0.3480203136429191,0.256272258201614,-0.2666952939666807,0.0,0.0
1708,6.498086348883808,5.237451473623514,0.2875412608448415,0.6715284097045661,0.75,1.9968301199674607,0.05,0.0006226992237959,0.6986963669595184,-0.1418346685655415,0.118191397972405,0.5,-0.2750185174122452,-0.0936616252958774,-0.083766804523766,0.0,0.0
1709,7.559265497885644,4.270048256218433,0.2943161414951085,0.6564503964036703,0.7630565130505711,2.0734441297650337,0.082133526392281,0.0005,0.9278274695930604,0.299479351658374,-0.1557761628627777,-0.1427499453909695,0.3953917676024139,-0.0675911832377314,-0.0328950533904135,0.0,0.0
1710,6.884898642264307,4.754566275700927,0.2899941577225923,0.6823893118351698,0.7738563591688872,2.1357593433856965,0.0577485680766403,0.0005,0.8558101571268568,0.2691241679526865,0.2019357595033943,-0.2263088747113943,-0.3020335582271218,0.1251774441581219,0.3278965804409235,0.0,0.0
1711,7.264759852997959,11.736098853498698,0.1801880691427737,0.8225861542224884,1.053040513370186,1.815550018966198,0.3970043512806296,0.0018614441723063,0.2942860449916891,-0.071699262689799,-0.225039378862828,0.2000288211368024,-0.4447961780615151,-0.0897225043606013,-0.2420798888746649,0.0,0.0
1712,15.646380056664349,5.265905761346221,0.1896447898540646,0.7256547021865845,0.9457981476299464,2.547857979297638,0.1497973207570612,0.0007402817607128,1.0525584746337286,-0.1644950595013797,-0.2339442441388965,-0.2798541785404086,0.3153513384237885,0.125239523557946,-0.03446842093952,0.0,0.0
1713,14.826366838663816,5.858227817341685,0.2266033015318214,1.0274173170775176,1.0459508849736303,2.61011654150486,0.1501459525339305,0.001375309357074,0.9232032977791756,-0.2579717119149863,0.1154919532835483,-0.242422064114362,0.459208552185446,0.067598328853026,-0.2459480460043996,0.0,0.0
